czas:	120.003
#promien     #dlugosc     #T
0.0034875    0.003825    37
0.003525    0.003825    37
0.0035625    0.003825    37
0.0036    0.003825    37
0.0036375    0.003825    37
0.003675    0.003825    37
0.0037125    0.003825    37
0.00375    0.003825    37
0.0037875    0.003825    37
0.003825    0.003825    37
0.0038625    0.003825    37
0.0039    0.003825    37
0.0039375    0.003825    37
0.003975    0.003825    37
0.0040125    0.003825    37
0.00405    0.003825    37
0.0040875    0.003825    37
0.004125    0.003825    37
0.0041625    0.003825    37
0.0042    0.003825    37
0.0042375    0.003825    37
0.004275    0.003825    37
0.0043125    0.003825    37
0.00435    0.003825    37
0.0043875    0.003825    37
0.004425    0.003825    37
0.0044625    0.003825    37
0.0045    0.003825    37

0    0.0038625    37.1103
3.75e-05    0.0038625    37.1103
7.5e-05    0.0038625    37.1103
0.0001125    0.0038625    37.1103
0.00015    0.0038625    37.1103
0.0001875    0.0038625    37.1103
0.000225    0.0038625    37.1103
0.0002625    0.0038625    37.1103
0.0003    0.0038625    37.1103
0.0003375    0.0038625    37.1103
0.000375    0.0038625    37.1103
0.0004125    0.0038625    37.1103
0.00045    0.0038625    37.1103
0.0004875    0.0038625    37.1103
0.000525    0.0038625    37.1103
0.0005625    0.0038625    37.1103
0.0006    0.0038625    37.1103
0.0006375    0.0038625    37.1103
0.000675    0.0038625    37.1103
0.0007125    0.0038625    37.1103
0.00075    0.0038625    37.1103
0.0007875    0.0038625    37.1103
0.000825    0.0038625    37.1103
0.0008625    0.0038625    37.1103
0.0009    0.0038625    37.1103
0.0009375    0.0038625    37.1103
0.000975    0.0038625    37.1103
0.0010125    0.0038625    37.1103
0.00105    0.0038625    37.1103
0.0010875    0.0038625    37.1103
0.001125    0.0038625    37.1103
0.0011625    0.0038625    37.1103
0.0012    0.0038625    37.1102
0.0012375    0.0038625    37.11
0.001275    0.0038625    37.1096
0.0013125    0.0038625    37.1085
0.00135    0.0038625    37.1065
0.0013875    0.0038625    37.1026
0.001425    0.0038625    37.0957
0.0014625    0.0038625    37.0844
0.0015    0.0038625    37.0669
0.0015375    0.0038625    37.0411
0.001575    0.0038625    37.024
0.0016125    0.0038625    37.0132
0.00165    0.0038625    37.0069
0.0016875    0.0038625    37.0033
0.001725    0.0038625    37.0015
0.0017625    0.0038625    37.0006
0.0018    0.0038625    37.0003
0.0018375    0.0038625    37.0001
0.001875    0.0038625    37
0.0019125    0.0038625    37
0.00195    0.0038625    37
0.0019875    0.0038625    37
0.002025    0.0038625    37
0.0020625    0.0038625    37
0.0021    0.0038625    37
0.0021375    0.0038625    37
0.002175    0.0038625    37
0.0022125    0.0038625    37
0.00225    0.0038625    37
0.0022875    0.0038625    37
0.002325    0.0038625    37
0.0023625    0.0038625    37
0.0024    0.0038625    37
0.0024375    0.0038625    37
0.002475    0.0038625    37
0.0025125    0.0038625    37
0.00255    0.0038625    37
0.0025875    0.0038625    37
0.002625    0.0038625    37
0.0026625    0.0038625    37
0.0027    0.0038625    37
0.0027375    0.0038625    37
0.002775    0.0038625    37
0.0028125    0.0038625    37
0.00285    0.0038625    37
